Date,Microsoft (Power BI),Salesforce (Tableau),IBM (Cognos)
2020-05-05,181.8964875090209,120.43524586710721,112.66440185344754
2020-05-06,183.68764343956516,120.74509430300624,113.20667235917652
2020-05-07,184.7543303772425,125.34117565031436,112.9179193483546
2020-05-08,185.84109011538325,129.76759323302645,114.55728050134681
2020-05-11,187.91408487837512,134.76207385194206,114.18467141813949
2020-05-12,183.6574619189324,130.97746246099783,112.0144383931231
2020-05-13,180.880135247926,125.14937985458268,107.79503177369145
2020-05-14,181.66499942425293,123.20174975906293,108.93137716194627
2020-05-15,184.31155557694797,126.39613201591916,108.95931680970807
2020-05-18,186.07252998685945,127.25930394137521,113.22529260283439
2020-05-19,184.78451189787526,129.87086090421553,112.04239660543492
2020-05-20,187.34761084255862,130.52745206496166,113.05763615171358
2020-05-21,185.09733580581806,129.2954394502717,110.95259254404972
2020-05-22,185.17804485620024,131.20618661242636,110.27266590001264
2020-05-26,183.22039235816112,130.22499611355173,113.41158786216303
2020-05-27,183.46256772259937,130.28399972246956,116.93241974707472
2020-05-28,183.0488494661302,133.60381574839934,115.99165189315248
2020-05-29,184.91568419361784,128.9486967254246,116.336312046323
2020-06-01,184.49190543027106,130.10694347338438,116.32699264221907
2020-06-02,186.59080680202763,128.53558061833647,117.36088027898064
2020-06-03,187.04487958368787,129.0962511700509,120.20177623758019
2020-06-04,184.58267498753085,126.47729036713848,120.05272146556727
2020-06-05,188.90160559100616,128.2773773736149,123.00539457976403
2020-06-08,190.07217610129806,130.24713950027032,126.44236111001528
2020-06-09,191.52521221683028,128.77903296082857,122.8284094422643
2020-06-10,198.62919968908855,134.34156526036477,120.9655311071777
2020-06-11,187.96316600937217,126.92731211875758,109.91870490728817
2020-06-12,189.44654435650966,129.18479065017638,113.55132323007204
2020-06-15,190.65742117870087,131.76685716414076,113.30913011066978
2020-06-16,195.32948200201835,133.14642422345696,116.56916719707134
2020-06-17,196.00556092106993,133.82512470417288,115.63772802952803
2020-06-18,198.10446229282647,138.44337214936544,115.64702886908196
2020-06-19,196.92386341785152,137.91956181985026,114.07292210936728
2020-06-22,202.39309887798834,141.3869209348234,112.76890170544166
2020-06-23,203.7453049293832,139.47619648383457,111.22271602893878
2020-06-24,199.63833602751885,136.8867374853811,108.43771793041283
2020-06-25,202.16101616262216,138.94500502541322,110.86876431848933
2020-06-26,198.1146031551903,135.1309258967589,109.15495931996568
2020-06-29,200.2437824741631,135.24896718134332,111.53941796979751
2020-06-30,205.35982343006873,138.19989709570746,112.48946809872369
2020-07-01,206.56065581647965,141.56397718390855,110.41235485654661
2020-07-02,208.13488407636308,142.0361309666633,111.49283023155286
2020-07-06,212.6152167095055,145.86497235313,111.94923969349557
2020-07-07,210.14293553537365,144.8764007253492,109.51818402314406
2020-07-08,214.76458132662248,147.7535534174002,109.63928986512019
2020-07-09,216.26811282970962,148.09293772450698,107.7764022477586
2020-07-10,215.61220313770497,146.72075179409694,110.23541613042191
2020-07-13,208.9522118691321,138.94500502541322,111.0271292123312
2020-07-14,210.24387809719173,139.84504852865146,112.3311217694318
2020-07-15,209.9310220470544,138.76059035858773,114.56658134090074
2020-07-16,205.77354168653792,136.85722432533927,115.50732134799797
2020-07-17,204.72413117840276,138.53188891832508,116.5319174274806
2020-07-20,213.5233301306315,143.9247347420994,117.70550330305115
2020-07-21,210.64748763349158,140.75985428970205,117.41678742132923
2020-07-22,213.6747680800045,141.1360874634251,119.84782452713074
2020-07-23,204.3810132521464,139.09255947003948,118.59970198327872
2020-07-24,203.12971762037515,139.05568789225734,117.16527489782305
2020-07-27,205.70292528522782,140.87788421870354,117.55648566013824
2020-07-28,203.85627585588435,139.80079582196308,115.93578187990387
2020-07-29,205.91485484464434,142.83287273196362,116.7275042440882
2020-07-30,205.75340460168547,141.4238152237714,114.47342442896141
2020-07-31,206.87347972442245,143.74766713743128,114.51068348082714
2020-08-03,218.5082791462808,149.9003717931408,115.78676423699096
2020-08-04,215.22873068625756,148.58721218281443,117.21183478924272
2020-08-05,214.87558439531816,149.4946254593759,116.84859152151432
2020-08-06,218.31656702720298,153.29396504138373,117.47266671685284
2020-08-07,214.41137075129407,148.3216278091867,117.91617381654011
2020-08-10,210.14293553537365,145.45183353487602,119.94497281732177
2020-08-11,205.22869934761792,141.6377544062217,119.60524155217831
2020-08-12,211.09149990827422,142.10253841565316,119.5580875951584
2020-08-13,210.59700831703387,143.9616290310474,117.98219863864298
2020-08-14,210.7988130851838,142.7222239318683,118.20869543101362
2020-08-17,212.19140580396427,145.1419964545599,117.4254663484579
2020-08-18,213.4123752752276,150.50530640712648,117.87844136864918
2020-08-19,212.11765553869074,151.31683314140506,116.85928470231883
2020-08-20,217.0538930585797,154.56286058943877,116.2081888044439
2020-08-21,215.47588809084286,153.10214653448617,116.2176381603979
2020-08-24,216.15362233291103,153.78825085527413,118.59557137090198
2020-08-25,218.965710787266,159.3876547325925,117.6141935638376
2020-08-26,223.69961319279588,200.89999808090647,117.17067718187533
2020-08-27,229.19224817052654,203.8509507064365,117.62365220206658
2020-08-28,231.54909065312216,200.0,118.01997749790894
2020-08-31,228.13014149556508,201.14343906781565,116.35917428965766
2020-09-01,229.8902319951279,207.48798494158856,116.44409782366851
2020-09-02,234.32071208460533,204.12391620897043,120.95466156314811
2020-09-03,219.80524883643247,195.50718632388097,117.43491570441189
2020-09-04,216.72006422653305,187.90111467537625,115.40609813908023
2020-09-08,204.99648806347378,177.99333449993023,114.37753852817092
2020-09-09,213.72597059583836,184.75098512520836,115.36833784436429
2020-09-10,207.73768690786545,182.81075886976066,113.76416579591191
2020-09-11,206.38225056592358,179.3433770436217,114.61344754739554
2020-09-14,207.778202144029,181.9549680732108,115.20791228547154
2020-09-15,211.18704258141676,185.67313794841635,115.53822204148601
2020-09-16,207.41401500927986,184.87640753869897,117.21787755027025
2020-09-17,205.24935070758227,180.3983447648094,117.87844136864918
2020-09-18,202.70028183079688,179.10731718561868,115.84017444736352
2020-09-21,204.87507092376106,180.78197042302156,113.4716720282634
2020-09-22,209.81135665694177,182.79598525636533,113.71699327434199
2020-09-23,202.90261694515604,174.09808566447364,112.13171065552261
2020-09-24,205.53258772549054,175.24896263911015,111.43342367152775
2020-09-25,210.2159947434655,179.07780402557688,112.24493584602043
2020-09-28,211.85463596112112,181.97710010434645,114.86821814942812
2020-09-29,209.64952070764897,182.55254426945618,114.12275864386334
2020-09-30,212.75492275788704,185.4075876415374,114.8116055541792
2020-10-01,214.90946226831804,186.97895049658533,114.2643133376731
2020-10-02,208.56718052125157,182.84764180312575,113.7735965873159
2020-10-05,212.80548242983096,185.562500503904,115.13243810741467
2020-10-06,208.28392743224606,184.53703458717516,115.09470565952373
2020-10-07,212.24918139857277,191.79638622199872,117.07632285646048
2020-10-08,213.00781754419012,191.973419759918,124.07807284376698
2020-10-09,218.29806919426994,196.22279244912784,120.5866286415177
2020-10-12,223.95252405019613,197.02688127658553,120.03933642501161
2020-10-13,225.42934538965622,196.84984773866626,118.0482698721209
2020-10-14,223.40631566801002,193.1611456011708,118.84092046380559
2020-10-15,222.19248176392506,190.12910275791907,117.85010258306221
2020-10-16,222.19248176392506,190.7414298563939,118.83149895467659
2020-10-19,216.68977020821956,188.12980476005598,118.44459516796324
2020-10-20,217.12468624195952,188.83805246756248,110.75400755261589
2020-10-21,217.2764456132775,187.55437195052917,108.57421378434546
2020-10-22,217.36742409480146,184.19030321791104,109.23474047362436
2020-10-23,218.72292472113233,184.81739257419824,109.461218701445
2020-10-26,212.50199582938953,178.51712211827953,105.89430032113887
2020-10-27,215.70856543680722,184.65507587175958,104.32787000285244
2020-10-28,205.01668943271517,175.89817267095006,100.63826779381951
2020-10-29,207.0801861772332,174.9464953321173,102.77087975824499
2020-10-30,204.80432595367296,171.3537251592365,105.36586040516573
2020-11-02,204.66267530252432,171.4864946348845,106.5454055012888
2020-11-03,208.809950516288,174.93910284762816,107.72495987968686
2020-11-04,218.88476067042512,184.979686565471,105.59232935071137
2020-11-05,225.86427749449345,191.973419759918,108.30057231722992
2020-11-06,226.29927388371968,191.92175185757466,107.61169756008904
2020-11-09,220.90777432097406,191.27993431022387,110.59853872857524
2020-11-10,213.44271750683282,182.70745713182276,112.87692882193727
2020-11-11,219.0465966197179,187.517500372747,112.1972435170503
2020-11-12,217.92382155264315,184.00587719550262,109.61251050173388
2020-11-13,219.00612959684608,184.0722505777437,111.86218123623381
2020-11-16,219.73443958195543,184.35261992034967,113.30772848714419
2020-11-17,216.93252413215873,188.9855955566058,112.6759025921774
2020-11-18,214.0725116658086,189.7159412284992,111.78559318517647
2020-11-19,215.43153186243686,195.24157923908737,112.17811274826721
2020-11-20,213.3727760916072,190.36513990475618,111.94835787737019
2020-11-23,213.08878373212826,190.07005372666953,114.9638719933435
2020-11-24,216.89194461160616,192.43079992927744,119.10902969501879
2020-11-25,216.90208547397,182.08776026002468,118.89846128655488
2020-11-27,218.28133918203417,182.68531374510417,119.04203951631551
2020-11-30,217.10495093453832,181.33527120141272,118.24745821142999
2020-12-01,219.27528833356465,178.0523608200139,117.90286303418449
2020-12-02,218.4233433973223,162.87714587870127,119.30050446379963
2020-12-03,217.2773777369179,163.01731919442133,118.33363485256638
2020-12-04,217.3990520141866,166.62482891394865,121.77038789049254
2020-12-07,217.3280659776398,167.98227529771214,119.37710179713198
2020-12-08,219.07243894409353,168.1003279378795,120.34397140836523
2020-12-09,214.80271804039324,162.7222103051688,121.37790545650182
2020-12-10,213.50460730233695,164.45588986265537,119.62599671908707
2020-12-11,216.28342858538744,164.08701510667265,118.96547002980817
2020-12-14,217.23676607417084,163.23863950577777,118.25704680150903
2020-12-15,217.1657961087213,162.4123732248527,120.55462335730418
2020-12-16,222.3887741457187,164.9723077076814,120.19081387080057
2020-12-17,222.53077836100684,166.669081620637,120.19081387080057
2020-12-18,221.68899035822557,167.7830756619084,120.47801674169685
2020-12-21,225.74572101009096,167.07485066556777,118.12301075045244
2020-12-22,227.11488206908305,170.54220978054087,118.33363485256638
2020-12-23,224.15349312128913,167.7830756619084,118.6112491333836
2020-12-24,225.9079748079122,166.56582530503084,119.36753177160293
2020-12-28,228.14931431458257,165.72479676629337,119.49198851485549
2020-12-29,227.32782410762618,164.11652826671448,118.5155210312682
2020-12-30,224.82282217949628,164.07226420444317,119.03246949078645
2020-12-31,225.57332634990587,164.16817345789195,120.50672681828397
2021-01-04,220.77623238999476,162.5304145094371,118.64953851777477
2021-01-05,220.9892065707324,163.42307688376914,120.75563102251408
2021-01-06,215.25910506005727,159.46142059932268,123.77118226758739
2021-01-07,221.38476448731072,160.81148585418,123.48399796124112
2021-01-08,222.7336277504779,163.80669118639838,123.04362827050517
2021-01-11,220.57341514271815,161.01066277881787,123.09148768042537
2021-01-12,217.97708116892483,158.99664794547414,123.69458493425505
2021-01-13,219.4070874020999,160.95902894322333,121.50235291747937
2021-01-14,216.03999967536382,159.0556742655578,123.46485791018304
2021-01-15,215.6648199100967,157.24084771243486,122.90960150172359
2021-01-19,219.50854423902993,159.9114423509418,123.51270803782823
2021-01-20,227.52056477692793,164.83951552086754,124.52745562353171
2021-01-21,228.15947124804364,163.90258908426424,126.03043230989135
2021-01-22,229.15334004408786,166.55845553170755,113.54706266584525
2021-01-25,232.78409019228343,166.669081620637,113.51834330698311
